# Filename: BNI1-640nm_416_ctrl_60x_012.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X     CLUSTER_ID
84    1552  -1
275   1814  -1
320   1723  -1
326   1728  -1
334   1706  -1
340   1796  -1
348   1760  -1
349   1685  -1
351   1693  -1
352   1701  -1
354   1778  -1
361   1705  -1
379   1665  -1
390   1642  -1
395   1728  -1
398   1616  -1
404   1966  -1
428   1746  -1
436   1748  -1
440   1747  -1
452   1738  -1
471   1734  -1
530   1931  -1
629   892   -1
633   889   -1
645   903   -1
656   540   -1
661   513   -1
661   579   -1
661   593   -1
663   648   -1
664   566   -1
664   654   -1
665   915   -1
673   585   -1
675   909   -1
678   537   -1
681   606   -1
682   555   -1
683   627   -1
683   905   -1
684   611   -1
684   634   -1
686   660   -1
686   927   -1
687   566   -1
693   921   -1
699   713   -1
700   657   -1
702   914   -1
703   494   -1
703   941   -1
704   455   -1
705   502   -1
705   944   -1
706   558   -1
707   577   -1
707   674   -1
708   788   -1
709   453   -1
710   949   -1
711   462   -1
712   448   -1
712   573   -1
713   487   -1
713   589   -1
713   711   -1
713   937   -1
717   431   -1
717   442   -1
717   498   -1
717   599   -1
717   767   -1
720   545   -1
720   635   -1
721   534   -1
722   593   -1
722   694   -1
723   280   -1
724   328   -1
724   494   -1
724   687   -1
724   719   -1
724   770   -1
725   725   -1
725   731   -1
725   936   -1
726   415   -1
727   446   -1
727   632   -1
728   406   -1
728   450   -1
729   522   -1
729   622   -1
730   557   -1
730   707   -1
731   398   -1
731   573   -1
731   694   -1
732   288   -1
732   329   -1
733   423   -1
733   632   -1
734   348   -1
734   520   -1
735   339   -1
735   684   -1
735   967   -1
737   755   -1
737   970   -1
738   696   -1
738   945   -1
740   708   -1
742   661   -1
747   949   -1
748   740   -1
748   962   -1
750   988   -1
751   381   -1
754   678   -1
